id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
420,REQ-1-065,Functional,"The system shall feature an automated reporting module capable of generating reports that include data trends, KPIs, and AI-driven insights on anomalies. A report configuration interface must be provided, allowing users to create report templates, select data sources (tags or assets), include AI analysis sections, define a generation schedule (e.g., daily, weekly), and choose the output format (PDF or HTML) and distribution method (e.g., email).",OPC_Client_and_Management_System,"The system shall generate reports based on data trends and anomalies, using AI to create customized reports highlighting KPIs and issues. The system shall provide a report configuration module where users can define report templates, select data sources, specify AI analysis to include, and set up distribution schedules and output formats (PDF, HTML).",,,,FALSE,medium,
421,REQ-1-066,Functional,"Each user's profile settings shall include a 'Notification Preferences' page. This page must allow users to individually opt-in or opt-out of different notification categories (e.g., critical alarms, system updates, generated reports). For each category, the user must be able to select their preferred delivery channel(s) from the available options (e.g., email, in-app, SMS).",OPC_Client_and_Management_System,"The system shall provide a User Notification Preferences page within each user's profile settings. This page shall allow users to choose which types of notifications they receive (e.g., critical alarms, system updates, reports). Users shall be able to select their preferred delivery channels for each notification type (e.g., email, in-app, SMS), providing granular control to prevent notification fatigue.",,,,FALSE,medium,
422,REQ-1-067,Technical,"The system's database schema shall be based on a conceptual data model that defines the core entities and their relationships. At a minimum, this model must include: Tenant (has many Users, Assets, Clients), User (belongs to a Tenant, has Roles), Asset (hierarchical, belongs to a Tenant), OPC Tag (mapped to an Asset), AI Model (versioned, assigned to an Asset), and Alarm (associated with a Tag/Asset).",OPC_Client_and_Management_System,"The system shall be based on a defined data model that includes, at a minimum, the following entities and their core relationships: Tenant, User, Asset, OPC Tag, AI Model, Alarm.",,,,FALSE,high,
423,REQ-1-068,NonFunctional,"The system must enforce data integrity by implementing comprehensive input validation on all user-submitted data, whether through the UI or an API. Validation checks must include, but are not limited to, data format (e.g., ensuring a server endpoint is a valid IP address or hostname), range checks (e.g., ensuring a port number is between 1 and 65535), and consistency checks.",OPC_Client_and_Management_System,"The system shall implement input validation for all user-configurable data (via UI or API) to ensure data integrity. This includes format validation (valid IP addresses for OPC servers), range checks, and consistency checks.",,,,FALSE,high,
424,REQ-1-069,Functional,"The system must provide tools and documentation to facilitate data migration from legacy systems. This shall include a bulk import feature that accepts CSV and JSON files for asset hierarchies, tag configurations, and user accounts. A documented strategy and, if necessary, supporting scripts must also be provided for migrating historical time-series data into the system's TimescaleDB database.",OPC_Client_and_Management_System,"The system shall provide tools and documented procedures to support data migration from legacy systems. This shall include capabilities for bulk import/export of asset hierarchy configurations, tag lists, and user accounts via CSV and JSON formats. A strategy for migrating historical time-series data into the system's database shall be defined.",,,,FALSE,medium,
425,REQ-1-070,NonFunctional,"The web-based UI for the Central Management Plane must be responsive, ensuring usability on screen resolutions from 1920x1080 down to 1024x768 (tablet). It must adhere to WCAG 2.1 Level AA accessibility standards. The UI must offer both a light and a dark theme, and provide context-sensitive help (e.g., tooltips) for complex settings. The overall design shall be modern and intuitive, optimizing workflows for common tasks to minimize user clicks.",OPC_Client_and_Management_System,"The UI shall be clean, modern, and intuitive, minimizing clicks for common tasks. The Central Management Dashboard shall be responsive and usable on screen sizes from a standard desktop monitor (1920x1080) down to a tablet (1024x768). The web-based UI shall comply with Web Content Accessibility Guidelines (WCAG) 2.1 Level AA. The UI shall support both a standard light theme and a dark theme. The UI shall provide context-sensitive help, such as tooltips or info icons, for complex configuration options and features.",,,,FALSE,medium,
426,REQ-1-071,Functional,"The system shall expose a secure, versioned REST API specifically for providing data to Augmented Reality (AR) applications running on devices such as the Microsoft HoloLens 2. This API will allow the AR app to retrieve real-time data based on asset identifiers or location markers.",OPC_Client_and_Management_System,The system shall provide a REST API for integration with AR devices like the Microsoft HoloLens 2.,,,,FALSE,low,
427,REQ-1-072,Technical,The system's software interfaces shall follow a defined strategy: communication between internal microservices must use gRPC for high performance and low latency. All services exposed to external clients or the frontend must use REST APIs documented with the OpenAPI specification.,OPC_Client_and_Management_System,"Internal microservices using a defined strategy: gRPC for high-performance, low-latency internal communication; REST APIs with OpenAPI specification for external-facing services.",,,,FALSE,high,
428,REQ-1-073,NonFunctional,"All external network communication, including to the web UI, REST APIs, and MQTT brokers, must be encrypted using TLS version 1.3. Communication specifically with OPC UA servers must use the security policies and mechanisms defined within the OPC UA standard.",OPC_Client_and_Management_System,All external communication shall be encrypted using TLS 1.3. Communication with OPC UA servers shall use the security policies defined in the OPC UA specification.,,,,FALSE,high,
429,REQ-1-074,NonFunctional,The system must meet the following performance requirements: 1) End-to-end latency from data change on an OPC server to visualization in the web UI shall be less than 500ms. 2) The 95th percentile response time for all Central Management Plane API endpoints shall be under 200ms under nominal load. 3) The initial load time for the main dashboard shall be under 3 seconds over a 10 Mbps connection.,OPC_Client_and_Management_System,End-to-end latency for real-time data visualization shall be less than 500ms. The 95th percentile (P95) latency for all Central Management Plane API endpoints shall be less than 200ms under nominal load. The initial load time for the main dashboard view in the Central Management Plane shall be under 3 seconds on a standard broadband connection (10 Mbps).,,,,FALSE,high,
430,REQ-1-075,NonFunctional,"The system's data platform and edge components must meet the following performance requirements: 1) The time-series database must support a sustained ingestion rate of at least 10,000 values per second for a single tenant. 2) A historical query for a single tag's data over a 24-hour period must complete in under 1 second. 3) The execution time (inference latency) for an AI model on a supported edge device shall be less than 100ms.",OPC_Client_and_Management_System,"The system shall support ingestion of up to 10,000 values per second per tenant into the time-series database. Queries for a single tag over a 24-hour period shall return in less than 1 second. Latency for AI model inference on an edge device shall be less than 100ms.",,,,FALSE,high,
431,REQ-1-076,NonFunctional,"To optimize performance, the OPC Core Client shall automatically group multiple OPC items into single read/write requests where possible. The client's networking stack should be compatible with Time-Sensitive Networking (TSN) environments to minimize latency for large datasets.",OPC_Client_and_Management_System,"The system shall group OPC items for efficient read/write operations, support Time-Sensitive Networking (TSN), and minimize latency for large datasets.",,,,FALSE,medium,
432,REQ-1-077,NonFunctional,"A comprehensive backup and replication strategy must be in place for all persistent data. This includes enabling Point-in-Time Recovery (PITR) for the cloud databases (PostgreSQL/TimescaleDB), taking daily snapshots, and retaining them for 30 days. For high availability, a read replica of the primary database must be continuously maintained in a separate AWS Availability Zone.",OPC_Client_and_Management_System,"All persistent data, including configuration databases (PostgreSQL), time-series data (TimescaleDB), object storage, and secrets, shall be backed up. The cloud database shall have Point-in-Time Recovery (PITR) enabled, with daily snapshots retained for 30 days. A read replica of the primary database shall be maintained in a different availability zone.",,,,FALSE,high,
433,REQ-1-078,NonFunctional,"The system must be resilient to infrastructure failures. It must automatically recover from a single Availability Zone failure in under 15 minutes by failing over to resources in another AZ. A formal Disaster Recovery (DR) plan for region-level failures must be documented, targeting an RTO of < 4 hours and an RPO of < 1 hour, using cross-region replicas. This DR plan must be tested via an automated process on a quarterly basis.",OPC_Client_and_Management_System,"The system shall recover from an availability zone failure within 15 minutes. A formal Disaster Recovery (DR) plan shall be defined and tested for region-level failures. This plan must specify a Recovery Time Objective (RTO) of less than 4 hours and a Recovery Point Objective (RPO) of less than 1 hour, utilizing cross-region database replicas and object storage replication. Recovery testing shall be tested automatically on a quarterly basis.",,,,FALSE,high,
434,REQ-1-079,NonFunctional,"The OPC Core Client must implement a persistent on-disk buffer to store data during network disconnects. The buffer's maximum size shall be configurable, defaulting to the smaller of 1 GB or 24 hours of data. If the buffer becomes full, an alert shall be logged, and the client will operate as a circular buffer, overwriting the oldest data. Upon reconnection to the Central Management Plane, the client must automatically transmit all data from the buffer.",OPC_Client_and_Management_System,"On-Disk Buffering: The OPC Core Client shall implement a persistent on-disk buffer to queue data during network outages. This buffer shall have a configurable size limit (1 GB or 24 hours of data, whichever is smaller). When the limit is reached, the system shall log an alert and overwrite the oldest data in the buffer (circular buffer behavior) to prioritize the most recent data. Buffered data shall be forwarded automatically upon reconnection.",,,,FALSE,high,
435,REQ-1-080,NonFunctional,"The system shall use Keycloak as its centralized Identity Provider (IdP) for user authentication, supporting the OAuth 2.0 and OpenID Connect (OIDC) protocols. All API endpoints must be secured, requiring a valid JSON Web Token (JWT) Bearer Token in the authorization header. JWT validation must be performed at the API Gateway layer before requests are forwarded to backend services.",OPC_Client_and_Management_System,"User authentication shall be managed by a centralized Identity Provider (Keycloak) supporting OAuth 2.0 and OIDC. All API access shall be secured using JWT Bearer Tokens, with validation performed at an API Gateway layer.",,,,FALSE,high,
436,REQ-1-081,NonFunctional,"All data at rest must be encrypted using the AES-256 standard. This applies to database storage (e.g., AWS RDS encryption) and object storage (e.g., S3 server-side encryption). Highly sensitive information, such as passwords, API keys, and certificates, must not be stored in configuration files or databases but must be securely stored and retrieved from AWS Secrets Manager.",OPC_Client_and_Management_System,"All data at rest (databases, object storage) shall be encrypted using AES-256. All sensitive information (passwords, API keys, certificates) shall be stored in AWS Secrets Manager.",,,,FALSE,high,
437,REQ-1-082,NonFunctional,"The system must implement a secure provisioning workflow for new OPC Core Client instances. The process shall be: 1) An administrator generates a single-use registration token in the Central Management Plane. 2) The token is used to configure the new client instance. 3) On its initial connection, the client uses the token to authenticate, submits a Certificate Signing Request (CSR), and receives a unique, long-term X.509 client certificate. 4) All subsequent communication must be authenticated using this client certificate (mTLS).",OPC_Client_and_Management_System,"Secure Client Provisioning: A secure workflow shall be implemented for bootstrapping new OPC Core Client instances. This process shall involve generating a one-time registration token in the Central Management Plane, which the client uses on its first connection to authenticate and receive a long-term client certificate via an X.509 certificate signing request for all subsequent communication.",,,,FALSE,high,
438,REQ-1-083,NonFunctional,"The system shall be subject to an annual security audit and penetration test conducted by a qualified third party. The development team is committed to remediating any identified vulnerabilities based on severity, with critical vulnerabilities addressed within 30 days and high-severity vulnerabilities addressed within 90 days of the final report.",OPC_Client_and_Management_System,"The system shall undergo annual third-party security audits and penetration testing, with a commitment to remediate identified critical and high-severity vulnerabilities within 30 and 90 days, respectively.",,,,FALSE,high,
439,REQ-1-084,NonFunctional,"The Central Management Plane shall achieve a service level availability of at least 99.9%, calculated monthly. This calculation excludes planned maintenance. All planned maintenance must be communicated to customers at least 14 days in advance and will not exceed a total of 4 hours in any calendar month.",OPC_Client_and_Management_System,"The Central Management Plane shall have a minimum uptime of 99.9%, excluding planned maintenance. Planned maintenance windows shall be scheduled with 14 days advance notice to customers and shall not exceed 4 hours per month.",,,,FALSE,high,
440,REQ-1-085,NonFunctional,"The system must be designed to scale to support up to 1,000 concurrent users per tenant and a total of 10,000 managed OPC Core Client instances. To achieve this, all cloud-based microservices must be stateless and configured to scale horizontally using Kubernetes Horizontal Pod Autoscalers based on CPU and memory utilization.",OPC_Client_and_Management_System,"The system shall support up to 1,000 concurrent users per tenant. All cloud microservices shall be stateless and designed to scale horizontally using Kubernetes Horizontal Pod Autoscalers. The Central Management Plane shall be capable of managing up to 10,000 distributed OPC Core Client instances.",,,,FALSE,high,
441,REQ-1-086,NonFunctional,"To ensure maintainability, all backend code must have a minimum of 80% unit test coverage, enforced by the CI/CD pipeline. The system shall be built using a microservices architecture, with services fronted by the Kong API Gateway for routing, authentication, and rate limiting. All external REST APIs must be documented using the OpenAPI specification.",OPC_Client_and_Management_System,"All backend code shall maintain a minimum of 80% unit test coverage. All API endpoints shall be documented using the OpenAPI specification. The system shall be built on a microservices architecture to ensure loose coupling and independent deployability, fronted by the Kong API Gateway to manage routing, authentication, and rate limiting.",,,,FALSE,medium,
442,REQ-1-087,NonFunctional,"A dedicated staging environment, which is a functional replica of the production environment, must be maintained. This environment will be used for UAT, integration testing, and performance testing. The CI/CD pipeline must include a stage that runs automated performance and load tests against the staging environment to validate performance requirements before a release can be promoted to production.",OPC_Client_and_Management_System,"The system shall include a dedicated staging environment that is a functional replica of the production environment for user acceptance testing (UAT), integration testing, and performance testing. Automated performance and load tests shall be executed as part of the CI/CD pipeline to validate performance requirements (REQ-NFR-001) before deployment to production.",,,,FALSE,high,
443,REQ-1-088,NonFunctional,"The system must implement configurable, per-tenant data retention policies. An administrator shall be able to configure the retention period for different data types. Default policies will be: 1 year for raw time-series data, 5 years for hourly aggregated data, and 7 years for audit logs. These policies shall be enforced using the automated data lifecycle and compression features of TimescaleDB.",OPC_Client_and_Management_System,"The system shall implement configurable data retention policies for different data types to meet varying compliance and cost requirements. These policies shall be configurable on a per-tenant basis. Default policies shall be: retain raw time-series data for 1 year, aggregated hourly data for 5 years, and audit logs for 7 years. The system shall leverage automated data lifecycle features of TimescaleDB to enforce these policies.",,,,FALSE,medium,
444,REQ-1-089,Technical,"The system shall be implemented using the specified technology stack. Key components include: Frontend (React 18, TypeScript), Backend (.NET 8), Databases (PostgreSQL 16, TimescaleDB), Caching (Redis 7), Cloud Provider (AWS), Orchestration (Docker, Kubernetes), DevOps (GitHub Actions, Terraform), and Identity (Keycloak).",OPC_Client_and_Management_System,"The system shall be built using the following technology stack: [Frontend: React 18, TypeScript, Redux, Material-UI, Vite], [Backend: .NET 8], [APIs: REST, gRPC], [Databases: PostgreSQL 16, TimescaleDB], [Caching & Storage: Redis 7, S3], [Cloud & Orchestration: AWS, Docker, Kubernetes (EKS, K3s)], [Testing: xUnit, Moq, Vitest, Playwright], [DevOps: GitHub Actions, Terraform], [Identity: Keycloak].",,,,FALSE,high,
445,REQ-1-090,Technical,"The system must implement a comprehensive monitoring and logging solution. Prometheus shall scrape metrics from all components. Logs from all services shall be aggregated by Fluentd into a central OpenSearch cluster, using a structured JSON format with correlation IDs. OpenTelemetry shall be used for distributed tracing. Grafana will serve as the visualization dashboard for metrics and logs. Alertmanager shall be configured to route critical alerts to PagerDuty and Slack.",OPC_Client_and_Management_System,"Prometheus shall be used to scrape metrics from all system components, including a `/metrics` endpoint exposed by the OPC Core Client. Logs from all containers and services shall be aggregated using Fluentd and stored in a centralized OpenSearch cluster. Logs shall be structured in JSON format and include timestamp, severity, service name, and correlation ID. OpenTelemetry shall be integrated into all microservices to enable distributed tracing. Grafana shall be used for visualizing system metrics and logs. Alertmanager shall be configured to send critical alerts to on-call personnel via PagerDuty and Slack.",,,,FALSE,high,
446,REQ-1-091,Technical,"To integrate with Kubernetes orchestration, all microservices and the OPC Core Client container shall expose two standardized health check endpoints: a liveness endpoint at `/healthz` and a readiness endpoint at `/readyz`.",OPC_Client_and_Management_System,"All microservices and the OPC Core Client shall expose standardized health check endpoints (`/healthz` for liveness, `/readyz` for readiness) to integrate with Kubernetes orchestration.",,,,FALSE,high,
447,REQ-1-092,NonFunctional,"The project shall deliver two key documentation artifacts for users and administrators. A User Manual must be created, explaining system features from the perspective of an Operator and Engineer. A separate System Administration Guide must be created, covering installation, configuration, user management, security, and maintenance.",OPC_Client_and_Management_System,"A comprehensive User Manual shall be provided, detailing all system features from an end-user perspective (Operator, Engineer). A System Administration Guide shall be provided, covering system setup, configuration, user management, security configuration, and routine maintenance tasks.",,,,FALSE,medium,
448,REQ-1-093,NonFunctional,"The project shall deliver comprehensive technical documentation. This includes: API documentation automatically generated from OpenAPI specifications, a Deployment Guide with step-by-step instructions for installing and configuring the OPC Core Client, and a high-level architecture document that is kept up-to-date with the system's design.",OPC_Client_and_Management_System,"API documentation shall be automatically generated from the OpenAPI specification and made available to developers. A Deployment Guide shall be created, detailing the steps to deploy and configure the OPC Core Client and the prerequisites for the Central Management Plane. A high-level architecture document shall be maintained.",,,,FALSE,medium,
449,REQ-1-094,Functional,"A secure Command Line Interface (CLI) tool shall be developed for system administrators. This CLI must support advanced and bulk operations not easily performed in the GUI, such as bulk user import/export, running diagnostic health checks, and executing maintenance scripts.",OPC_Client_and_Management_System,"A secure Command Line Interface (CLI) shall be provided for advanced administrative and troubleshooting tasks, such as bulk user management, system diagnostics, and running maintenance scripts.",,,,FALSE,low,
450,REQ-1-095,NonFunctional,"A formal incident management process must be documented, defining severity levels, escalation procedures, and target response times. To facilitate this process, the system shall provide a feature for administrators to generate a secure, bundled package of diagnostic information (including logs and non-sensitive configuration) to be attached to a support ticket.",OPC_Client_and_Management_System,"A formal incident management process shall be defined, including severity level definitions (Sev1, Sev2, Sev3), escalation paths, and target response times. The system shall provide a mechanism for administrators to securely package and export diagnostic information (logs, configuration files) to assist with support requests.",,,,FALSE,medium,
451,REQ-1-096,NonFunctional,"The system's implementation shall follow a structured, three-phase rollout plan: Pilot, Regional Rollout, and Full Deployment. Each phase must be governed by documented entry and exit criteria that must be formally approved before proceeding to the next phase. This approach will be used to validate functionality and incorporate lessons learned in a controlled manner.",OPC_Client_and_Management_System,"The system shall be deployed using a phased rollout methodology. Phase 1 (Pilot): Deployment to a single, pre-selected site to validate functionality, performance, and operational readiness in a production environment. Phase 2 (Regional Rollout): A site-by-site deployment across a single region, incorporating lessons learned from the pilot phase. Phase 3 (Full Deployment): A global rollout to all remaining sites. Each phase shall have specific entry and exit criteria that must be met before proceeding to the next.",,,,FALSE,high,
452,REQ-1-097,NonFunctional,"A formal data migration plan must be executed for each deployment site, encompassing four stages: Extraction, Transformation, Loading, and Validation. The process must use documented procedures and provided tools (e.g., bulk import) to migrate data from legacy systems. Post-migration validation is mandatory and must conclude with a migration summary report that is formally signed off by the site engineer.",OPC_Client_and_Management_System,A comprehensive data migration plan shall be executed for each site. Extraction: Documented procedures and scripts shall be provided to extract configuration data... from specified legacy systems. Transformation: Data shall be transformed into the system's required CSV or JSON formats... Loading: The system's bulk import tools... shall be used to load the transformed data. Validation: Post-migration validation checks are mandatory... A migration summary report must be generated and signed off by the site engineer.,,,,FALSE,high,
453,REQ-1-098,NonFunctional,"Access to the system shall be granted only after users have completed mandatory, role-based training. A specific curriculum and a full set of training materials (manuals, guides, videos) must be developed for each user role. The training program shall use a blended delivery model, combining self-paced online content with live, instructor-led sessions.",OPC_Client_and_Management_System,"Role-based training shall be mandatory for all users prior to gaining system access. Specific training curricula shall be developed for each user role (Administrator, Engineer, Operator, Data Scientist). A full set of training materials shall be provided, including user manuals, quick-reference guides, and pre-recorded video tutorials. Training shall be delivered via a combination of self-paced online modules and live, instructor-led virtual sessions.",,,,FALSE,high,
454,REQ-1-099,NonFunctional,"Each site deployment must be managed by a detailed and formally approved cutover plan. This plan must include: a pre-cutover readiness checklist, explicit go/no-go criteria, a defined cutover window during a low-impact period, a documented fallback procedure with a 2-hour execution window, and a minimum 72-hour period of hyper-care support immediately following the cutover.",OPC_Client_and_Management_System,"A detailed cutover plan shall be created and approved for each site deployment. The plan must include a pre-cutover checklist, formal go/no-go criteria, a scheduled low-impact cutover window, a documented fallback plan to revert to the legacy system within a 2-hour window, and a period of hyper-care support (minimum 72 hours) post-launch.",,,,FALSE,high,
455,REQ-1-100,NonFunctional,"Following a site cutover, the legacy system shall remain operational in a read-only, parallel mode for a minimum of 30 days for validation purposes. During this period, the new system is the system of record, and no data will be synchronized back to the legacy system. Upon successful completion of the parallel run period, the legacy system must be formally decommissioned, including data archival and hardware shutdown.",OPC_Client_and_Management_System,"For a defined period (minimum 30 days) post-cutover, the legacy system shall run in parallel in a read-only mode to allow for data validation and user adjustment. No data synchronization from the new system back to the legacy system will be supported. After the successful completion of the parallel run period, the legacy system shall be formally decommissioned.",,,,FALSE,medium,
556,REQ-1-001,Technical,"The system shall consist of two primary components: a cross-platform OPC Core Client application designed for on-premise or edge deployment, and a centralized, web-based Central Management Plane for remote administration and data aggregation.",OPC_Client_and_Management_System,"REQ-SCP-001: The system shall be a cross-platform OPC Client application with a centralized, web-based management plane.",,,,FALSE,high,
557,REQ-1-002,Functional,"The system shall provide connectivity to industrial control systems by supporting the OPC DA, OPC UA, and OPC XML-DA communication protocols.",OPC_Client_and_Management_System,"The system shall be capable of connecting to OPC DA, OPC UA, and OPC XML-DA servers.",,,,FALSE,high,
558,REQ-1-003,Functional,"The system shall implement the core functionalities of the OPC specifications, including real-time data access (DA), historical data access (HDA), and alarms and events monitoring (A&C).",OPC_Client_and_Management_System,"The system shall implement real-time data access, historical data access, and alarm and event monitoring features.",,,,FALSE,high,
559,REQ-1-004,Functional,"The system shall incorporate Artificial Intelligence and Machine Learning (AI/ML) capabilities to provide advanced features, including predictive maintenance, real-time anomaly detection, and natural language querying for data and system commands.",OPC_Client_and_Management_System,"The system shall integrate AI/ML-driven features for predictive maintenance, anomaly detection, and natural language querying.",,,,FALSE,high,
560,REQ-1-005,Functional,"The Central Management Plane shall provide a comprehensive web-based interface for administrators to remotely manage the entire lifecycle of distributed OPC Core Client instances, including their initial deployment, ongoing configuration, and health monitoring.",OPC_Client_and_Management_System,"The web-based management plane shall support remote configuration, monitoring, and deployment of distributed client instances.",,,,FALSE,high,
561,REQ-1-006,Functional,"The system shall provide robust integration capabilities with external ecosystems, including major IoT platforms (AWS IoT, Azure IoT, Google Cloud IoT), Augmented Reality (AR) devices, and Digital Twin simulation environments.",OPC_Client_and_Management_System,"The system shall support integration with major IoT platforms, AR devices, and Digital Twins.",,,,FALSE,medium,
562,REQ-1-007,NonFunctional,"The system architecture shall be designed with security, multi-tenancy, and data integrity as core principles, implementing robust mechanisms to protect data, isolate tenants, and ensure the audibility and trustworthiness of information.",OPC_Client_and_Management_System,"The system shall implement robust security mechanisms, multi-tenancy, and data integrity mechanisms.",,,,FALSE,high,
563,REQ-1-008,Technical,"The system shall be architected as a distributed system comprising two distinct components: 1) The OPC Core Client, deployed on-premise or at the network edge, and 2) The Central Management Plane, hosted in a cloud environment.",OPC_Client_and_Management_System,REQ-ARC-001: The system shall be a distributed software system composed of an on-premise/edge OPC Core Client component and a cloud-hosted Central Management Plane component.,,,,FALSE,high,
564,REQ-1-009,Functional,"The OPC Core Client component must be capable of autonomous operation. It shall directly interface with local OPC servers for data acquisition and control, perform edge processing tasks (e.g., AI inference), and buffer all collected data and events during periods of network disconnection from the Central Management Plane.",OPC_Client_and_Management_System,"The OPC Core Client shall run on industrial hardware and directly interface with OPC servers to perform data acquisition, local control, and edge processing. The OPC Core Client shall be capable of autonomous operation, including data acquisition, buffering, and edge processing, during periods of disconnection from the Central Management Plane.",,,,FALSE,high,
565,REQ-1-010,Functional,"The Central Management Plane component shall provide a comprehensive, web-based user interface that serves as the single point of control for multi-site management, user and role administration, data aggregation from all connected clients, and advanced, non-real-time analytics such as AI model training and batch report generation.",OPC_Client_and_Management_System,"The Central Management Plane shall provide a web-based interface for multi-site management, advanced analytics (model training, batch reporting, and non-real-time analysis), user administration, and data aggregation.",,,,FALSE,high,
566,REQ-1-011,Technical,"Communication between the OPC Core Client and the Central Management Plane shall be secured and optimized using a dual-protocol strategy. High-volume, low-latency time-series data shall be streamed using gRPC with mutual TLS (mTLS) for authentication and encryption. All other command, control, and status messages shall use MQTT v5 over a standard TLS connection for robust delivery.",OPC_Client_and_Management_System,"The OPC Core Client shall communicate securely with the Central Management Plane using a dual-protocol strategy: gRPC with mutual TLS (mTLS) for high-throughput, low-latency data streaming, and MQTT v5 over TLS for robust command, control, and status message delivery.",,,,FALSE,high,
567,REQ-1-012,Functional,"The system shall implement a Role-Based Access Control (RBAC) model with five predefined, configurable user roles: Administrator, Data Scientist, Engineer, Operator, and Viewer. Each role shall have a distinct set of permissions governing access to system features and data.",OPC_Client_and_Management_System,"REQ-USR-001: The system shall define the following user classes with specific permissions: Administrator, Data Scientist, Engineer, Operator, Viewer.",,,,FALSE,high,
568,REQ-1-013,Functional,"The 'Administrator' role shall have unrestricted, system-wide privileges. This includes, but is not limited to: managing tenants, users, and roles; configuring all security settings; managing the lifecycle of all OPC Core Client instances; and possessing the exclusive authority to import, validate, and approve AI models for production use.",OPC_Client_and_Management_System,"Administrator: Responsible for system setup, user management, security configuration, and overall system health. This role shall have full control over all system features, including tenant-level settings, user management, role configuration, security settings, client instance management, and the authority to import, validate, and approve AI models for use within the system.",,,,FALSE,high,
569,REQ-1-014,Functional,"The 'Data Scientist' role shall have permissions tailored for AI/ML model development. This includes Read/Write access to a dedicated data sandbox, Read-only access to historical production data for model training, and the ability to upload trained models for Administrator approval. This role shall be explicitly denied access to production system configuration, control operations, and user management.",OPC_Client_and_Management_System,"Data Scientist: Responsible for developing, training, and validating AI/ML models. This role shall have Read/Write access to a dedicated data sandbox environment, Read access to historical production data, and the ability to submit trained models for validation and approval by an Administrator. They shall have no access to production system configuration or control operations.",,,,FALSE,high,
570,REQ-1-015,Functional,"The 'Engineer' role shall have permissions to configure and maintain the operational aspects of the system. This includes Read/Write access to data source connections, tag configurations, dashboards, and reports. Engineers shall have Read-only access to the library of Administrator-approved AI models and Write access to assign these models to specific assets. This role shall have Read-only access to logs and audit trails and be denied access to user management and security settings.",OPC_Client_and_Management_System,"Engineer: Responsible for configuring data sources, tags, dashboards, and reports. This role shall have Read/Write access to tag configuration, dashboards, and reports; Read access to the approved AI model library and Write access to assign pre-approved models to assets; Read-only access to system logs and audit trails; and no access to user management or system-level security settings.",,,,FALSE,high,
571,REQ-1-016,Functional,"The 'Operator' role shall have permissions focused on real-time plant monitoring and operation. This includes Read-only access to assigned dashboards and data, and the ability to acknowledge and shelve alarms. Operators shall have Write access only to specific tags designated as process setpoints by an Engineer or Administrator. All setpoint changes made by an Operator must be recorded in the system audit trail.",OPC_Client_and_Management_System,"Operator: Responsible for day-to-day monitoring, viewing data, and responding to alarms. This role shall have Read access to assigned dashboards and real-time data, the ability to acknowledge and shelve alarms within their assigned area, and write access to specific process setpoints as defined by an Engineer or Administrator. All setpoint changes shall be logged in the audit trail.",,,,FALSE,high,
572,REQ-1-017,Functional,"The 'Viewer' role shall be a strictly read-only role. Users assigned to this role shall only be able to view dashboards and reports to which they have been granted access. The Viewer role shall be prohibited from making any configuration changes, acknowledging alarms, or writing data.",OPC_Client_and_Management_System,Viewer: A read-only role with access to dashboards and reports. This role shall not be able to make any changes to the system.,,,,FALSE,medium,
573,REQ-1-018,Technical,"The OPC Core Client and Edge AI Module software must be compatible with and fully supported on the following operating systems: Windows 10/11, Windows Server 2019 or newer, Ubuntu 20.04 LTS or newer, and Red Hat Enterprise Linux 8 or newer.",OPC_Client_and_Management_System,"REQ-ENV-001: OPC Core Client & Edge AI Module: Supported Operating Systems: Windows 10/11, Windows Server 2019+, Ubuntu 20.04+, Red Hat Enterprise Linux 8+.",,,,FALSE,high,
574,REQ-1-019,Technical,"The OPC Core Client shall be designed to run on standard industrial PCs with an x86-64 architecture. For deployments utilizing the Edge AI Module for accelerated inference, the system must support NVIDIA Jetson series hardware.",OPC_Client_and_Management_System,"Supported Hardware: Standard Industrial PC (x86-64 architecture), NVIDIA Jetson hardware for Edge AI.",,,,FALSE,high,
575,REQ-1-020,Technical,The OPC Core Client shall be packaged and distributed as a Docker container. The containerized application will have a dependency on the .NET 8 Runtime and shall utilize the official OPCFoundation.NetStandard.Opc.Ua library for OPC UA communications. The host machine must have a compatible Docker runtime installed.,OPC_Client_and_Management_System,"Software Dependencies: .NET 8 Runtime, Docker, OPCFoundation.NetStandard.Opc.Ua library. The OPC Core Client shall be packaged as a Docker container to ensure consistent deployment across supported operating systems.",,,,FALSE,high,
576,REQ-1-021,Technical,"The Central Management Plane shall be designed for deployment on Amazon Elastic Kubernetes Service (EKS). End-user access to the Central Management Plane's web interface must be supported on the latest stable versions of modern web browsers, including Google Chrome, Mozilla Firefox, Microsoft Edge, and Apple Safari.",OPC_Client_and_Management_System,"Central Management Plane: Deployment Environment: A managed Kubernetes service on Amazon EKS. User Access: A modern web browser (Chrome, Firefox, Edge, Safari).",,,,FALSE,high,
577,REQ-1-022,Technical,"The system's technology stack shall be standardized. All backend services, including the OPC Core Client and Central Management Plane microservices, shall be developed using .NET 8. The frontend for the Central Management Dashboard shall be developed using the React library.",OPC_Client_and_Management_System,REQ-CON-001: The core application logic shall be developed using the .NET framework (version 8). The Central Management Dashboard frontend shall be developed using React.,,,,FALSE,high,
